1 20 0 1 0.9259259 100.0 100.0 20.143193602817632 13.0277 2.2
1 20 0 2 1.1851851899999999 92.50941040000001 90.0 18.47031790612246 12.8107 2.0
1 20 0 3 1.2037036799999998 98.0239516 90.0 18.3833800436756 13.632600000000002 2.3
1 20 1 1 0.9259259 100.0 100.0 20.143193602817632 14.0775 2.3
1 20 1 2 1.1851851899999999 92.50941040000001 90.0 18.47031790612246 12.6018 2.0
1 20 1 3 1.2037036799999998 98.0239516 90.0 18.3833800436756 13.6511 2.3
1 20 5 1 1.0185184999999999 95.43478250000001 90.0 18.143193602817632 15.428 2.4
1 20 5 2 1.7222222399999996 90.533362 90.0 18.708856241087254 13.6052 2.1
1 20 5 3 1.5740740899999996 98.0239516 80.0 16.26174907377304 13.9743 2.4
1 20 20 1 2.2592592799999998 84.0375453 70.0 14.349597150616622 16.124000000000002 2.6
1 20 20 2 1.72222227 90.1127815 80.0 17.060468682553484 75.62429999999999 5.5
1 20 20 3 2.5740741 95.2850986 70.0 14.741763680607738 22.9603 3.6
1 40 0 1 0.9259259 100.0 100.0 20.0 3.8345000000000007 2.0
1 40 0 2 0.9259259 100.0 100.0 20.143193602817632 7.267200000000001 2.0
1 40 0 3 0.9259259 100.0 100.0 20.0 5.475399999999999 2.0
1 40 1 1 0.9259259 100.0 100.0 20.0 4.0954 2.0
1 40 1 2 0.9259259 100.0 100.0 20.143193602817632 7.358200000000001 2.0
1 40 1 3 0.9259259 100.0 100.0 20.0 5.745400000000001 2.0
1 40 5 1 0.9259259 100.0 100.0 20.0 5.339599999999999 2.0
1 40 5 2 0.9259259 100.0 100.0 20.143193602817632 10.2475 2.1
1 40 5 3 0.9259259 100.0 100.0 20.0 7.8316 2.0
1 40 20 1 1.7407407399999997 90.334087 80.0 16.500287408737833 13.081300000000002 2.1
1 40 20 2 1.5370370599999998 88.6167802 80.0 16.373218418541406 14.268199999999998 2.5
1 40 20 3 1.85185188 92.77655480000001 60.0 11.978437367084931 17.3769 3.1
1 60 0 1 0.9259259 100.0 100.0 20.0 2.2758000000000003 2.0
1 60 0 2 0.9259259 100.0 100.0 20.0 5.5269 2.0
1 60 0 3 0.9259259 100.0 100.0 20.0 4.6169 2.0
1 60 1 1 0.9259259 100.0 100.0 20.0 3.4155 2.0
1 60 1 2 0.9259259 100.0 100.0 20.0 5.6378 2.0
1 60 1 3 0.9259259 100.0 100.0 20.0 4.0277 2.0
1 60 5 1 0.9259259 100.0 100.0 20.0 4.5767999999999995 2.0
1 60 5 2 0.9259259 100.0 100.0 20.0 7.189200000000001 2.0
1 60 5 3 0.9259259 100.0 100.0 20.0 6.441800000000001 2.2
1 60 20 1 2.1851851699999996 88.2717434 80.0 16.765278391358105 11.9377 2.1
1 60 20 2 1.64814817 92.4188571 70.0 14.0 15.907199999999998 2.0
1 60 20 3 1.2037036799999998 98.0239516 90.0 18.143193602817632 13.6644 2.2
1 80 0 1 0.9259259 100.0 100.0 20.0 1.5769999999999997 2.0
1 80 0 2 0.9259259 100.0 100.0 20.0 3.9551000000000003 2.0
1 80 0 3 0.9259259 100.0 100.0 20.0 3.7301 2.0
1 80 1 1 0.9259259 100.0 100.0 20.0 3.4241000000000006 2.0
1 80 1 2 0.9259259 100.0 100.0 20.0 4.0676000000000005 2.0
1 80 1 3 0.9259259 100.0 100.0 20.0 3.8012000000000006 2.0
1 80 5 1 0.9259259 100.0 100.0 20.0 5.486200000000001 2.0
1 80 5 2 0.9259259 100.0 100.0 20.0 6.8078 2.0
1 80 5 3 0.9259259 100.0 100.0 20.0 13.390199999999998 3.3
1 80 20 1 1.2962963099999996 94.0 90.0 18.0 22.046100000000003 2.0
1 80 20 2 0.9259259 100.0 100.0 20.0 17.0368 2.2
1 80 20 3 1.5740741099999997 92.8212249 80.0 16.0 17.9239 2.8
1 100 0 1 0.9259259 100.0 100.0 20.0 0.661 2.0
1 100 0 2 0.9259259 100.0 100.0 20.0 0.6277999999999999 2.0
1 100 0 3 0.9259259 100.0 100.0 20.0 0.55 2.0
1 100 1 1 0.9259259 100.0 100.0 20.0 2.0948 2.0
1 100 1 2 0.9259259 100.0 100.0 20.0 1.4658000000000002 2.0
1 100 1 3 1.2037036799999998 93.007519 90.0 18.0 3.4829 2.0
1 100 5 1 0.9259259 100.0 100.0 20.0 4.6273 2.0
1 100 5 2 0.9259259 100.0 100.0 20.0 4.9620999999999995 2.0
1 100 5 3 0.9259259 100.0 100.0 20.0 5.3009 2.3
1 100 20 1 0.9259259 100.0 100.0 20.0 13.246 2.2
1 100 20 2 1.1111110899999999 97.9518074 90.0 18.0 14.45 2.1
1 100 20 3 1.7592592899999997 96.92810399999999 80.0 16.0 14.6506 2.4
2 20 0 1 0.9259259 100.0 100.0 20.0 12.764 3.8
2 20 0 2 0.9259259 100.0 100.0 20.0 11.7734 3.3
2 20 0 3 0.9259259 100.0 100.0 20.143193602817632 11.6397 3.6
2 20 1 1 1.4629629499999994 100.0 100.0 20.238538334964794 14.785300000000001 4.1
2 20 1 2 0.9259259 100.0 100.0 20.0 11.556000000000001 3.3
2 20 1 3 0.9259259 100.0 100.0 20.143193602817632 11.725100000000001 3.6
2 20 5 1 1.4629629499999994 100.0 100.0 20.238538334964794 17.439700000000002 4.5
2 20 5 2 0.9259259 100.0 100.0 20.143193602817632 14.085000000000003 3.7
2 20 5 3 1.2962963099999996 100.0 90.0 18.0 15.6024 4.8
2 20 20 1 1.4629629499999994 100.0 100.0 20.500287408737833 31.943599999999996 5.3
2 20 20 2 0.9259259 100.0 100.0 20.286387205635265 79.562 8.5
2 20 20 3 1.2962963099999996 100.0 90.0 18.5481362794083 31.4812 6.2
2 40 0 1 0.9259259 100.0 100.0 20.0 3.759899999999999 3.0
2 40 0 2 0.9259259 100.0 100.0 20.0 5.876600000000001 3.1
2 40 0 3 0.9259259 100.0 100.0 20.0 4.650799999999999 3.0
2 40 1 1 0.9259259 100.0 100.0 20.0 4.0451 3.0
2 40 1 2 0.9259259 100.0 100.0 20.0 6.0786999999999995 3.1
2 40 1 3 0.9259259 100.0 100.0 20.0 5.3244 3.3
