50 20 0 1 44.339101299999996 7.5 1.5 0
50 20 0 2 44.759940699999994 19.0 3.8 0
50 20 0 3 35.4854811 21.0 4.2 9.0798
50 20 1 1 43.65312600000001 24.0 4.8 0
50 20 1 2 45.36731399999999 25.0 5.0 0
50 20 1 3 38.1207537 25.0 5.0 8.8873
50 20 5 1 43.85170319999999 18.0 3.6 0
50 20 5 2 38.2452134 13.0 2.6 0
50 20 5 3 32.07878604 27.5 5.5 9.084399999999999
50 20 20 1 40.9985047 20.0 4.0 0
50 20 20 2 28.696754900000002 2.0 0.4 0
50 20 20 3 25.612109929999995 20.0 4.0 9.7985
50 40 0 1 38.341253699999996 12.5 2.5 0
50 40 0 2 50.10237910000001 19.5 3.9 0
50 40 0 3 37.333216900000004 18.0 3.6 10.093399999999999
50 40 1 1 37.374753899999995 8.0 1.6 0
50 40 1 2 45.295679099999994 35.0 7.0 0
50 40 1 3 38.20669170000001 22.5 4.5 9.699099999999998
50 40 5 1 38.773883 15.5 3.1 0
50 40 5 2 35.5358356 16.0 3.2 0
50 40 5 3 34.29639632 15.0 3.0 8.528400000000001
50 40 20 1 44.387499000000005 30.0 6.0 0
50 40 20 2 39.73783918 15.5 3.1 0
50 40 20 3 28.844316879999997 31.0 6.2 12.8934
50 60 0 1 42.425609800000004 10.5 2.1 0
50 60 0 2 53.12134759999999 35.5 7.1 0
50 60 0 3 38.4031758 18.0 3.6 11.5199
50 60 1 1 40.0417641 7.0 1.4 0
50 60 1 2 46.33200089999999 21.5 4.3 0
50 60 1 3 39.1501847 18.0 3.6 11.195799999999998
50 60 5 1 40.202669 6.0 1.2 0
50 60 5 2 48.232758499999996 19.5 3.9 0
50 60 5 3 38.28318980000001 18.0 3.6 11.401399999999999
50 60 20 1 39.7163297 13.0 2.6 0
50 60 20 2 52.5380801 29.5 5.9 0
50 60 20 3 40.720662100000006 38.5 7.7 13.6621
50 80 0 1 35.3330256 6.0 1.2 0
50 80 0 2 53.12503869999999 27.0 5.4 0
50 80 0 3 38.4031758 22.5 4.5 11.185799999999999
50 80 1 1 38.816737800000006 6.0 1.2 0
50 80 1 2 46.13467035000001 17.0 3.4 0
50 80 1 3 38.4031758 18.0 3.6 12.616399999999999
50 80 5 1 35.376595 6.0 1.2 0
50 80 5 2 45.590638399999996 18.5 3.7 0
50 80 5 3 38.4027265 18.0 3.6 14.0191
50 80 20 1 41.5735862 16.0 3.2 0
50 80 20 2 45.237798000000005 17.0 3.4 0
50 80 20 3 32.192660599999996 18.0 3.6 16.112
50 100 0 1 35.376595 6.0 1.2 0
50 100 0 2 41.887192199999994 15.0 3.0 0
50 100 0 3 37.0771137 16.0 3.2 11.9686
50 100 1 1 36.7339366 6.0 1.2 0
50 100 1 2 41.886024799999994 15.0 3.0 0
50 100 1 3 37.0771137 16.0 3.2 12.879
50 100 5 1 35.197624000000005 6.0 1.2 0
50 100 5 2 45.2102935 16.5 3.3 0
50 100 5 3 37.1305196 16.0 3.2 14.529899999999998
50 100 20 1 39.738694 8.5 1.7 0
50 100 20 2 48.646348 33.5 6.7 0
50 100 20 3 37.086188899999996 35.0 7.0 18.27205555555555
100 20 0 1 80.7980354 70.0 14.0 0
100 20 0 2 73.069776 53.0 10.6 0
100 20 0 3 61.7520801 53.0 10.6 9.340300000000001
100 20 1 1 68.23296289999999 60.0 12.0 0
100 20 1 2 66.52107505 43.0 8.6 0
100 20 1 3 69.962315 70.0 14.0 10.2133
100 20 5 1 65.7033182 60.0 12.0 0
100 20 5 2 64.54555286000002 54.5 10.9 0
100 20 5 3 60.47020069000001 62.5 12.5 11.6311
100 20 20 1 52.30517729999999 40.0 8.0 0
100 20 20 2 68.70736496 54.5 10.9 0
100 20 20 3 57.0979462 60.0 12.0 10.928100000000002
100 40 0 1 77.5467162 70.0 14.0 0
100 40 0 2 82.81964165 63.0 12.6 0
100 40 0 3 72.8444215 70.0 14.0 11.074000000000002
100 40 1 1 76.9924105 70.0 14.0 0
100 40 1 2 82.40218705 63.0 12.6 0
100 40 1 3 70.81046090000001 62.5 12.5 11.8294
100 40 5 1 76.3829121 70.0 14.0 0
100 40 5 2 72.39565066 53.0 10.6 0
100 40 5 3 68.4783852 62.5 12.5 11.950499999999998
100 40 20 1 78.5931472 60.5 12.1 0
100 40 20 2 75.87025700000001 63.0 12.6 0
100 40 20 3 81.90044690000002 82.5 16.5 12.234599999999999
100 60 0 1 76.6749286 70.0 14.0 0
100 60 0 2 75.44763725 63.0 12.6 0
100 60 0 3 71.300625 62.5 12.5 11.206499999999998
100 60 1 1 76.6749286 70.0 14.0 0
100 60 1 2 72.66007897 62.5 12.5 0
100 60 1 3 71.01509960000001 62.5 12.5 13.5915
100 60 5 1 77.055288 70.0 14.0 0
100 60 5 2 77.4128516 63.0 12.6 0
100 60 5 3 77.816668 72.5 14.5 13.143600000000003
100 60 20 1 76.8988903 70.0 14.0 0
100 60 20 2 91.4024462 80.5 16.1 0
100 60 20 3 85.85673240000001 82.5 16.5 17.664700000000003
100 80 0 1 76.6749286 70.0 14.0 0
100 80 0 2 80.65081185 63.0 12.6 0
100 80 0 3 71.27096750000001 62.5 12.5 13.104399999999998
100 80 1 1 76.6749286 70.0 14.0 0
