50 20 0 1 95.35925069999999 61.0 12.2 0
50 20 0 2 94.7970084 41.0 8.2 0
50 20 0 3 83.63082729999998 20.5 4.1 11.744399999999999
50 20 1 1 96.9339045 62.0 12.4 0
50 20 1 2 95.2451652 21.5 4.3 0
50 20 1 3 88.76144880000001 15.0 3.0 11.1772
50 20 5 1 65.3375514 0.5 0.1 0
50 20 5 2 95.288427 31.5 6.3 0
50 20 5 3 86.9046507 30.0 6.0 11.5571
50 20 20 1 82.01295565 29.5 5.9 0
50 20 20 2 59.47607859 2.0 0.4 0
50 20 20 3 71.9104042 0 0 23.376800000000003
50 40 0 1 96.5261307 81.0 16.2 0
50 40 0 2 95.01719920000001 80.0 16.0 0
50 40 0 3 88.8495291 31.0 6.2 11.593399999999999
50 40 1 1 96.0163565 81.0 16.2 0
50 40 1 2 88.8775603 70.0 14.0 0
50 40 1 3 79.8058813 41.5 8.3 11.897899999999998
50 40 5 1 87.70294679999999 72.0 14.4 0
50 40 5 2 95.6080549 71.0 14.2 0
50 40 5 3 88.76504960000001 20.0 4.0 11.079899999999999
50 40 20 1 82.1972795 46.5 9.3 0
50 40 20 2 86.4858667 10.0 2.0 0
50 40 20 3 67.8392624 1.0 0.2 21.584299999999995
50 60 0 1 96.1365507 100.0 20.0 0
50 60 0 2 94.6470124 70.0 14.0 0
50 60 0 3 92.7093089 60.0 12.0 8.7758
50 60 1 1 95.5619966 71.0 14.2 0
50 60 1 2 88.97651549999999 81.0 16.2 0
50 60 1 3 83.54974878 60.0 12.0 14.367799999999999
50 60 5 1 95.74320219999998 100.0 20.0 0
50 60 5 2 88.5497927 33.0 6.6 0
50 60 5 3 85.1576944 20.0 4.0 10.7089
50 60 20 1 95.6356347 22.5 4.5 0
50 60 20 2 76.6807932 22.0 4.4 0
50 60 20 3 58.92080219999999 20.5 4.1 15.717499999999998
50 80 0 1 96.11980469999999 95.5 19.1 0
50 80 0 2 94.48561079999999 100.0 20.0 0
50 80 0 3 92.5960063 60.0 12.0 8.3907
50 80 1 1 95.82474849999998 100.0 20.0 0
50 80 1 2 95.5475888 90.0 18.0 0
50 80 1 3 92.43728469999999 70.0 14.0 8.6701
50 80 5 1 87.9523067 90.0 18.0 0
50 80 5 2 80.86573419999999 80.0 16.0 0
50 80 5 3 92.54846669999999 70.0 14.0 10.451899999999998
50 80 20 1 86.3570352 42.0 8.4 0
50 80 20 2 87.8672707 48.0 9.6 0
50 80 20 3 77.18868465 14.5 2.9 15.7095
50 100 0 1 96.1365507 100.0 20.0 0
50 100 0 2 93.8483418 100.0 20.0 0
50 100 0 3 90.2384545 70.0 14.0 0.6232
50 100 1 1 96.1365507 100.0 20.0 0
50 100 1 2 94.3848259 100.0 20.0 0
50 100 1 3 83.32930730000001 60.0 12.0 5.1152
50 100 5 1 95.98830249999999 90.0 18.0 0
50 100 5 2 85.7791703 90.0 18.0 0
50 100 5 3 91.4478562 70.0 14.0 9.7624
50 100 20 1 87.5615758 34.0 6.8 0
50 100 20 2 69.2855074 36.5 7.3 0
50 100 20 3 68.89426209999999 25.5 5.1 21.357411111111112
100 20 0 1 98.8884845 61.0 12.2 0
100 20 0 2 99.1348464 80.0 16.0 0
100 20 0 3 98.52406970000001 61.0 12.2 12.514700000000001
100 20 1 1 98.10847249999999 76.0 15.2 0
100 20 1 2 98.18155750000003 60.0 12.0 0
100 20 1 3 97.78142569999999 50.0 10.0 11.6853
100 20 5 1 96.6360227 77.0 15.4 0
100 20 5 2 96.15243009999999 43.0 8.6 0
100 20 5 3 95.6199608 30.0 6.0 16.321
100 20 20 1 86.78169679999999 13.0 2.6 0
100 20 20 2 72.16005150000001 20.0 4.0 0
100 20 20 3 66.04177519999999 6.000000000000001 1.2 29.113599999999998
100 40 0 1 98.10133640000001 90.0 18.0 0
100 40 0 2 90.1064346 80.0 16.0 0
100 40 0 3 98.33822860000001 90.0 18.0 13.217400000000001
100 40 1 1 98.55772520000002 80.0 16.0 0
100 40 1 2 89.9009217 80.0 16.0 0
100 40 1 3 95.0566669 80.0 16.0 15.496699999999999
100 40 5 1 98.4554445 71.0 14.2 0
100 40 5 2 83.5930812 80.0 16.0 0
100 40 5 3 85.7139261 51.0 10.2 20.206599999999998
100 40 20 1 96.17266910000001 49.0 9.8 0
100 40 20 2 88.9217773 32.0 6.4 0
100 40 20 3 93.5146846 30.0 6.0 27.3267
100 60 0 1 98.27783409999999 100.0 20.0 0
100 60 0 2 95.43343649999998 100.0 20.0 0
100 60 0 3 96.9044645 80.0 16.0 12.814599999999999
100 60 1 1 97.6721704 100.0 20.0 0
100 60 1 2 96.76683249999999 100.0 20.0 0
100 60 1 3 96.54811409999999 80.0 16.0 13.821299999999999
100 60 5 1 98.2849411 100.0 20.0 0
100 60 5 2 92.6215476 90.0 18.0 0
100 60 5 3 96.1745989 80.5 16.1 20.3073
100 60 20 1 95.95360029999999 42.0 8.4 0
100 60 20 2 89.997839 53.0 10.6 0
100 60 20 3 84.6152078 10.5 2.1 24.548400000000004
100 80 0 1 96.6162284 100.0 20.0 0
100 80 0 2 94.1847944 90.0 18.0 0
100 80 0 3 95.9143789 100.0 20.0 12.746799999999999
100 80 1 1 98.09831179999999 100.0 20.0 0
100 80 1 2 90.73445339999999 90.0 18.0 0
100 80 1 3 97.3627026 100.0 20.0 15.058999999999997
100 80 5 1 97.49694499999998 100.0 20.0 0
100 80 5 2 95.8898846 90.0 18.0 0
100 80 5 3 97.3773228 90.5 18.1 17.6707
100 80 20 1 95.255977 66.5 13.3 0
100 80 20 2 95.86447580000001 66.0 13.2 0
100 80 20 3 89.4021731 36.5 7.3 23.251099999999997
100 100 0 1 97.2017278 100.0 20.0 0
100 100 0 2 94.19380140000001 100.0 20.0 0
100 100 0 3 95.6182663 100.0 20.0 1.4586999999999999
100 100 1 1 96.6162284 100.0 20.0 0
100 100 1 2 94.1847944 90.0 18.0 0
100 100 1 3 96.07914280000001 100.0 20.0 8.622499999999999
100 100 5 1 96.90766599999999 100.0 20.0 0
100 100 5 2 94.6703984 100.0 20.0 0
100 100 5 3 89.3003735 80.0 16.0 18.7613
100 100 20 1 96.51152739999999 46.5 9.3 0
100 100 20 2 91.4758444 52.0 10.4 0
100 100 20 3 82.4159509 31.0 6.2 32.75417777777778
200 20 0 1 98.9425023 100.0 20.0 0
200 20 0 2 98.74013380000001 100.0 20.0 0
200 20 0 3 98.01911690000001 60.0 12.0 13.4648
200 20 1 1 98.1561009 91.0 18.2 0
200 20 1 2 98.066225 90.0 18.0 0
200 20 1 3 96.7055086 91.0 18.2 16.9804
200 20 5 1 94.8617152 72.5 14.5 0
200 20 5 2 97.92236520000002 80.0 16.0 0
200 20 5 3 91.1827426 90.0 18.0 21.2425
200 20 20 1 94.633853 68.0 13.6 0
200 20 20 2 75.3649111 32.5 6.5 0
200 20 20 3 67.02316669999999 23.0 4.6 32.208999999999996
200 40 0 1 98.6874319 100.0 20.0 0
200 40 0 2 98.64479700000001 100.0 20.0 0
200 40 0 3 97.31449719999999 100.0 20.0 11.404099999999998
200 40 1 1 98.5393195 100.0 20.0 0
200 40 1 2 96.7936903 100.0 20.0 0
200 40 1 3 97.5789207 100.0 20.0 14.453100000000001
200 40 5 1 98.9269467 90.0 18.0 0
200 40 5 2 98.6110036 90.5 18.1 0
200 40 5 3 97.5379217 80.5 16.1 22.101499999999998
200 40 20 1 97.2185935 62.5 12.5 0
200 40 20 2 97.37223719999999 81.0 16.2 0
200 40 20 3 96.60638549999999 56.0 11.2 28.208900000000007
200 60 0 1 97.40376739999999 100.0 20.0 0
200 60 0 2 95.53733700000001 100.0 20.0 0
200 60 0 3 97.1676522 100.0 20.0 16.4773
200 60 1 1 97.4229304 100.0 20.0 0
200 60 1 2 96.26595690000002 100.0 20.0 0
200 60 1 3 97.15246899999998 90.0 18.0 16.1804
200 60 5 1 98.8153624 100.0 20.0 0
200 60 5 2 96.6698368 100.0 20.0 0
200 60 5 3 98.08915619999999 100.0 20.0 27.181099999999997
200 60 20 1 97.88713800000001 77.0 15.4 0
200 60 20 2 95.7951325 50.5 10.1 0
200 60 20 3 97.76061619999999 32.5 6.5 31.262100000000004
200 80 0 1 97.7474534 100.0 20.0 0
200 80 0 2 94.19380140000001 100.0 20.0 0
200 80 0 3 96.73165420000001 100.0 20.0 14.6043
200 80 1 1 97.4229304 100.0 20.0 0
200 80 1 2 95.5053748 100.0 20.0 0
200 80 1 3 96.2447329 100.0 20.0 24.1884
200 80 5 1 97.73223039999999 100.0 20.0 0
200 80 5 2 97.43430779999998 100.0 20.0 0
200 80 5 3 97.0875669 100.0 20.0 27.0491
200 80 20 1 97.10096450000002 85.5 17.1 0
200 80 20 2 96.84011609999999 75.0 15.0 0
200 80 20 3 97.56666270000001 60.0 12.0 35.6051
200 100 0 1 97.4229304 100.0 20.0 0
200 100 0 2 94.19380140000001 100.0 20.0 0
200 100 0 3 95.6182663 100.0 20.0 6.2606
200 100 1 1 97.4229304 100.0 20.0 0
200 100 1 2 94.19380140000001 100.0 20.0 0
200 100 1 3 95.9912819 100.0 20.0 16.2566
200 100 5 1 97.4229304 100.0 20.0 0
